"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH2(S)" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
0.0011981832795395205 424094.37102605775 2887.178090400727 0.4560262270473556 1177.5155904080887 0.0015604774461052716 0.001075853411840442 0.026842741098997768 0.13884800336619169 0.036156166537848 0.08545167472457145 3.460425748208876e-05 3.3038583868099842e-12 4.135003573893247e-12 1.6604452209100353e-12 6.921918733218684e-12 8.025175504696258e-13 0.13380971670829264 0.10286443168400095 4.194010703384221e-07 9.593179114503697e-10 4.280360250893947e-14 9.698870311369108e-11 2.2814350111515093e-14 1.9086224831848872e-15 1.508435227175945e-11 1.9985752332466452e-11 0.0 0.4733559102567295
0.0012052780656520241 423973.53569491673 2887.804266834359 0.455818132059711 1177.1677844080882 0.0015641423148546098 0.0010800287012742906 0.026916834172219597 0.13853180806112797 0.03620452576620287 0.08535601907109057 3.454356104717617e-05 2.261634675394968e-12 2.788348203320047e-12 1.1196672386786044e-12 4.856664266011661e-12 5.409186702762215e-13 0.1333166771169622 0.10363909123823137 4.187004945107171e-07 9.431821988611548e-10 3.3258966354176375e-14 6.436102599791885e-11 1.517274128323781e-14 1.2670139906539307e-15 1.0022763031340124e-11 1.3252352704430252e-11 0.0 0.4733559102567295
0.0012123760822961467 423853.2769217465 2888.4277715378134 0.4556112184580843 1176.821637942133 0.0015677146990129732 0.0010840867155218943 0.026988585475764673 0.13822326477742516 0.03625153380268282 0.08526295281509498 3.448520841053969e-05 1.5620990369929393e-12 1.861489510676049e-12 7.44138034688973e-13 3.2363282317264405e-12 3.636430832754274e-13 0.13283473893245595 0.10439630831291462 4.180098934654626e-07 9.313717768384664e-10 2.6300047846438853e-14 4.260758885295435e-11 1.0069762328582416e-14 8.389327458451135e-16 6.644213967798707e-12 8.761751959591922e-12 0.0 0.4733559102567295
0.0012194773139742542 423733.5979706257 2889.048584075219 0.4554054888924871 1176.477160405346 0.0015711947533593442 0.0010880288560381063 0.027058056229158026 0.13792219613800785 0.036297233490718235 0.08517243938145984 3.4429132630655514e-05 1.0835719800522444e-12 1.2522249764349782e-12 4.997965398446395e-13 1.964008017970031e-12 2.4352526197741387e-13 0.13236371239605163 0.10513638107406603 4.1732869514470057e-07 9.2252860885064e-10 2.2182727448743925e-14 2.8147175825348865e-11 6.664268925791599e-15 5.543233267908274e-16 4.397171540962332e-12 5.774660488277408e-12 0.0 0.4733559102567295
0.0012265817451164215 423614.5009946738 2889.6666888902287 0.45520094410626905 1176.1343579950126 0.0015745829089899596 0.0010918566103829523 0.027125304803237098 0.13762843111638362 0.036341665372896424 0.08508444017254203 3.4375270574095514e-05 7.623542012585807e-13 8.480192473039108e-13 3.3666914953231416e-13 1.2004663035722915e-12 1.609771640882834e-13 0.13190340694548958 0.10585960894434811 4.1665665602075016e-07 9.1570876333983e-10 1.930902553568746e-14 1.8596349070667696e-11 4.40697361373781e-15 3.6635396930831784e-16 2.9088359105079362e-12 3.805865146149456e-12 0.0 0.4733559102567295
0.0012336893601085901 423495.98716307525 2890.2820747542996 0.454997583162857 1175.7932340764542 0.0015778798259687978 0.001095571539376728 0.02719038709683154 0.13734180424165218 0.03638486795057941 0.08499891496946725 3.432356238999996e-05 5.41433553803922e-13 5.970503716368109e-13 2.38620500447073e-13 8.199045182247918e-13 1.0685932358362226e-13 0.1314536315357673 0.10656629210086954 4.1599358783995434e-07 9.103220900822428e-10 1.857081934777398e-14 1.23112579446738e-11 2.914705443963838e-15 2.4274032665024383e-16 1.9290186286602106e-12 2.516097318404127e-12 0.0 0.4733559102567295
0.0012408001433174176 423378.0567743743 2890.894734277304 0.4547954036474 1175.4537895089757 0.0015810863535626182 0.0010991752659165845 0.02725335684458265 0.13706215494651722 0.03642687791104927 0.08491582226735465 3.4273951053085584e-05 4.3251919717143646e-13 3.88427587652197e-13 1.4354751361651476e-13 6.06087461659246e-13 7.059321297888774e-14 0.13101419493212366 0.10725673101569667 4.153395440287945e-07 9.058928971231083e-10 1.3701313881566123e-14 8.155048867816624e-12 1.940469886278484e-15 1.6061362556485298e-16 1.2735490697563632e-12 1.6665524611853606e-12 0.0 0.4733559102567295
0.0012479140791121352 423260.7093498367 2891.5046635026124 0.4545944018332795 1175.1160229147072 0.0015842034972961133 0.0011026694652160737 0.027314265877289058 0.1367893270410687 0.03646773029814753 0.08483511956659873 3.4226382097145096e-05 3.194334631527854e-13 2.6843311404302756e-13 2.2518887265192882e-14 4.145665048981784e-13 4.74458666443497e-14 0.13058490597895983 0.10793122603467759 4.146942056794249e-07 9.021186880685669e-10 2.5475315313516784e-15 5.385756777596608e-12 1.2752260895299654e-15 1.0635844036987578e-16 8.506419684587268e-13 1.0996923666939744e-12 0.0 0.4733559102567295
0.0012562171921758085 423124.54646150896 2892.21275814054 0.45436139399727626 1174.7240988886335 0.0015877285278503525 0.0011066096901004578 0.02738278511928281 0.13647946265243485 0.03651397065882616 0.08474393414259064 3.4173399349785e-05 0.0 1.787755663071111e-13 8.36314566372872e-16 2.1121444513802677e-13 2.9369256419057624e-14 0.1300966654616696 0.10869834523818621 4.139526322210467e-07 8.982300305892715e-10 1.0031546107413385e-14 3.3014461805087244e-12 7.792793240626889e-16 6.53404665206137e-17 5.252003522677502e-13 6.716028491550446e-13 0.0 0.4733559102567295
0.0012645245498493175 422989.1724548753 2892.9171390278993 0.4541299727992202 1174.334445537527 0.0015911354330916444 0.0011104059829625823 0.02744864498344009 0.13617843925244322 0.036558732249513344 0.08465587295171843 3.412304536466605e-05 0.0 1.4149586819678368e-13 0.0 1.2928261441650276e-13 1.7242024519914525e-14 0.12962167386496706 0.10944464786178666 4.132230776661246e-07 8.947856740177484e-10 1.6585531540579644e-14 2.0243768806477062e-12 4.840257902358206e-16 3.989041966351859e-17 3.183875627748811e-13 4.0996718654860054e-13 0.0 0.4733559102567295
0.0012728361275279774 422854.5834345239 2893.617813821405 0.4539001271074079 1173.9470516492268 0.0015944263382166746 0.0011140611860351347 0.027511919995141906 0.1358860271927707 0.03660206385449007 0.08457086578836992 3.407524375939256e-05 0.0 9.336514933916351e-14 0.0 1.2237490984664968e-13 1.0417792714148255e-14 0.1291596306710891 0.11017060607695876 4.125056536568501e-07 8.917100758599084e-10 0.0 1.2508145834984554e-12 3.0212155692652995e-16 2.4542175810901007e-17 1.9519490568194642e-13 2.5323042722436734e-13 0.0 0.4733559102567295
0.0012811519007428155 422720.7746275321 2894.314794102614 0.4536718443577995 1173.5619034857705 0.0015976034834764812 0.001117578181128014 0.02757268243815823 0.13560200232302697 0.03664401222755258 0.0844888421402754 3.40299210318606e-05 5.954947067023918e-13 1.8760081996086041e-13 0.0 1.1969191178867608e-13 1.2030184451484171e-14 0.12871023724882438 0.1108766890920146 4.118004817926189e-07 8.892406267245508e-10 0.0 7.749637128045792e-13 1.8478502193526505e-16 1.5273628193953247e-17 1.3304719677872107e-13 1.5846082699479066e-13 0.0 0.4733559102567295
0.0012894718451861916 422587.74049308506 2895.0080949193316 0.453445110747408 1173.1789850987425 0.0016006691946787747 0.0011209598790819163 0.02763100255132553 0.13532614560941378 0.03668462226002259 0.08440973145642376 3.3987006257222535e-05 6.166137631209265e-13 1.9645110677741533e-13 0.0 8.650878705258241e-14 1.3356027465758656e-14 0.1282731972215779 0.1115633625734928 4.111077256554157e-07 8.866933173642637e-10 0.0 4.747819506544205e-13 1.1266130635379563e-16 9.38420613837078e-18 8.378895504221481e-14 9.860569414302915e-14 0.0 0.4733559102567295
0.0012977959367343292 422455.4748241431 2895.6977343435133 0.45321991141305756 1172.7982786220173 0.0016036258597183623 0.001124209209577124 0.02768694869569082 0.13505824282648493 0.03672393712825775 0.08433346336934108 3.394643079427852e-05 0.0 7.878139311576802e-14 0.0 4.6554036423644787e-14 8.781662391079367e-15 0.1278482168033352 0.11223108811406943 4.10427017583242e-07 8.837449197182394e-10 0.0 2.872416772683036e-13 6.983389646648635e-17 5.632224017414389e-18 4.3904260860090246e-14 5.980843949487141e-14 0.0 0.4733559102567295
0.0013061241514670313 422323.9708217059 2896.3837331455225 0.4529962305624522 1172.4197644857202 0.001606475908823177 0.001127329112638077 0.027740587486597378 0.13479808431883192 0.03676199841198187 0.08425996788542027 3.3908128125661124e-05 0.0 0.0 0.0 2.4729494506441654e-14 2.7659571763776345e-15 0.12743500510349684 0.11288032275311324 4.0975814858239994e-07 8.808370363786933e-10 0.0 1.7512056431759769e-13 4.2703997649856286e-17 3.421526256580099e-18 2.5103737594790398e-14 3.5680160358617444e-14 0.0 0.4733559102567295
0.0013144564656847892 422193.2211798374 2897.066114427809 0.4527740516224824 1172.043421660848 0.0016092217988056504 0.001130322530990498 0.027791983892228103 0.13454546481012472 0.03679884621842851 0.08418917553021166 3.387203395126298e-05 1.9152848255587055e-13 1.6948971720464224e-14 0.0 2.8399090979241176e-14 8.784657322846231e-16 0.12703327440707413 0.11351151854537395 4.0910190678923323e-07 8.788620383895769e-10 0.0 1.091228602899757e-13 2.5720756642990302e-17 2.153406142673037e-18 1.8943551999596097e-14 2.1891010317570583e-14 0.0 0.4733559102567295
0.0013227928559238122 422063.21813426766 2897.7449034126207 0.45255335732485064 1171.6692277991492 0.0016118659990417212 0.001133192404170662 0.0278412013158903 0.13430018327383506 0.03683451924668427 0.08412101749141113 3.383808601219645e-05 1.2998091459489765e-13 8.882614129181074e-14 0.0 3.4547825861356044e-14 2.2474744884818847e-15 0.1266427404189277 0.11412512217739362 4.08458405803102e-07 8.769979785798072e-10 0.0 6.794491257774482e-14 1.6142227647440647e-17 1.3415199403128736e-18 1.2715522444788095e-14 1.4101764054879984e-14 0.0 0.4733559102567295
0.0013311332989693336 421933.95352363086 2898.4201271869147 0.4523341298125304 1171.2971594093199 0.0016144109806981491 0.0011359416624433629 0.027888301665244978 0.13406204282662781 0.03686905486263065 0.08405542572815371 3.380622354188743e-05 0.0 7.420197133805952e-14 0.0 2.8631355440887414e-14 2.858795931457819e-15 0.1262631224800415 0.11472157461904955 4.07826809586234e-07 8.745696782081598e-10 0.0 4.0880585589795807e-14 1.0190439832828536e-17 7.966453495669783e-19 6.524969661066681e-15 8.986309125495923e-15 0.0 0.4733559102567295
0.0013394777718671261 421805.4188523768 2899.091814435679 0.45211635074853374 1170.9271920382566 0.0016168592081372583 0.0011385732212399653 0.027933345406136133 0.13383085063974326 0.036902489177380225 0.08399233305565872 3.377638725056922e-05 0.0 0.0 0.0 1.503202260511023e-14 1.2563861452903312e-15 0.12589414376417127 0.11530131081097451 4.072068210711809e-07 8.719923604973557e-10 0.0 2.404870032634785e-14 5.347883702969805e-18 4.738968007371677e-19 2.7541099539830345e-15 5.230399306850669e-15 0.0 0.4733559102567295
0.0013478262519332593 421677.6053366642 2899.759995229059 0.45190000139506636 1170.5593004030552 0.0016192131319800105 0.0011410899762728283 0.027976391605440493 0.13360641785952462 0.03693485712445323 0.08393167321237993 3.3748519785019106e-05 2.4072283411810567e-13 0.0 0.0 8.72626047164758e-15 0.0 0.12553553146134086 0.1158647593879533 4.0659941368248085e-07 8.699383226847556e-10 0.0 1.4706444130959977e-14 2.972033106776828e-18 2.8806209729646773e-19 2.0341931744096195e-15 2.8987945208444857e-15 0.0 0.4733559102567295
0.0013561787167626202 421550.5039276041 2900.4247009122214 0.4516850626539517 1170.1934584578794 0.0016214751823984267 0.0011434948001461838 0.02801749796727006 0.1333885595597198 0.03696619249296261 0.08387338093411761 3.3722565718191313e-05 0.0 2.0738168409111462e-13 0.0 2.3707067063545802e-14 8.295803153537173e-17 0.12518701693522097 0.11641234243905056 4.0600514825157323e-07 8.684998518340323e-10 0.0 9.515188245825463e-15 2.3869630510759538e-18 1.5290036766332242e-19 5.243888570291859e-15 2.1446371451131323e-15 0.0 0.4733559102567295
0.0013645351442364226 421424.1053585652 2901.0859639154055 0.451471515147056 1169.8296395294376 0.0016236477640227723 0.0011457905386173407 0.02805672086457473 0.13317709470392722 0.036996527969594746 0.08381739200883896 3.369847082301911e-05 0.0 5.030522093554231e-13 0.0 5.973841381352079e-14 1.6121354531438845e-15 0.12484833585260734 0.11694447529438493 4.0542326221624467e-07 8.673396590133893e-10 0.0 6.021876415671802e-15 0.0 1.2026426914209334e-19 1.127653470768426e-14 2.6382944994008172e-15 0.0 0.4733559102567295
0.001372895512528067 421298.4002172603 2901.7438174866093 0.45125933933921963 1169.4678165257938 0.0016257332517998371 0.0011479800070650383 0.028094115363337908 0.13297184611986668 0.03702589518237172 0.08376364331788579 3.367618165271727e-05 0.0 5.073782067230299e-13 0.0 8.629374759912946e-14 2.8027002251566882e-15 0.12451922828828506 0.11746156633837881 4.048520107235516e-07 8.658857671586606e-10 0.0 3.4932453015036586e-15 0.0 2.1513442976058288e-19 1.1030838059350123e-14 3.3549830982858938e-15 0.0 0.4733559102567295
0.0013812598001068876 421173.3790024393 2902.3982954602134 0.4510485156344545 1169.1079621007143 0.0016277339879875179 0.0011500659870498984 0.028129735244803448 0.13277264046312942 0.03705432475600709 0.08371207286215032 3.365564588265193e-05 0.0 0.0 0.0 5.530369416323082e-14 2.9390052018460865e-15 0.12419943882080546 0.11796401684891926 4.0428981219725516e-07 8.634747740091984e-10 0.0 1.9777466684399404e-15 0.0 3.196261365810673e-19 0.0 2.877027737745357e-15 0.0 0.4733559102567295
0.0013833514818955485 421142.2294345519 2902.561391552493 0.45099601866227035 1169.018302839152 0.0016282212007007774 0.0011505716345920835 0.02813836911334312 0.1327237633014 0.03706128914043017 0.08369951344068967 3.3650779985448216e-05 0.0 0.0 0.0 4.0356737313873995e-14 2.845055359122289e-15 0.12412091791325376 0.11808738822981787 4.041514771844576e-07 8.628196583520734e-10 0.0 1.7472287420603844e-15 0.0 2.7375917232482146e-19 0.0 2.471362466996054e-15 0.0 0.4733559102567295
0.0013854434069824398 421111.12184745737 2902.724279407944 0.4509436046350577 1168.9287644127403 0.0016287032964510755 0.0011510710286056652 0.02814689616544995 0.13267525059012536 0.03706819723452111 0.08368708541058005 3.3646019920199905e-05 0.0 0.0 0.0 3.19089405159075e-14 2.6553247736362195e-15 0.1240429598181346 0.11820987532733233 4.040146199437804e-07 8.623266522002137e-10 0.0 1.5435703783638389e-15 0.0 1.846315261396581e-19 0.0 2.083492922686596e-15 0.0 0.4733559102567295
0.0013875355750400233 421080.05608963384 2902.8869595732954 0.45089127324404343 1168.8393463853745 0.0016291803108029297 0.0011515642114675816 0.02815531720470327 0.13262709973161113 0.037075049488285314 0.08367478783726959 3.364136497112103e-05 0.0 0.0 0.0 2.8182187245972678e-14 2.415037301242238e-15 0.12396556068033306 0.11833148419847155 4.038784541461356e-07 8.619221575098425e-10 0.0 1.3589282816339937e-15 0.0 1.0911307099231393e-19 0.0 1.7730122571957965e-15 0.0 0.4733559102567295
0.0013896279857419636 421049.03201224573 2903.049432587012 0.45083902418536953 1168.7500483287704 0.0016296522791621902 0.001152051225365995 0.028163633029817312 0.13257930814340457 0.0370818463485643 0.08366261979065186 3.363681428748179e-05 0.0 0.0 0.0 2.5017304648566843e-14 2.1888047421589276e-15 0.1238887166622571 0.11845222087079862 4.037425613878572e-07 8.615075882122894e-10 0.0 1.1952191040401883e-15 0.0 7.368147955683713e-20 0.0 1.5258521928021364e-15 0.0 0.4733559102567295
0.0013917206387630884 421018.0494645169 2903.2116989940796 0.45078685715220324 1168.6608698089879 0.0016301192367799567 0.0011525321123615957 0.028171844434644263 0.1325318732568188 0.03708858825920021 0.0836505803448112 3.363236700701285e-05 0.0 0.0 0.0 2.1172349026376353e-14 1.9915175675736426e-15 0.12381242394537226 0.1185720913428189 4.0360723857412215e-07 8.610700974524221e-10 0.0 1.0533861937392995e-15 0.0 5.988129316059216e-20 0.0 1.3079816865529398e-15 0.0 0.4733559102567295
0.0013938135337793968 420987.10829252156 2903.3737593506653 0.4507347718326982 1168.571810382938 0.0016305812187349788 0.0011530069144054485 0.028179952208286934 0.1324847925170031 0.03709527566013825 0.08363866857864483 3.362802237747008e-05 0.0 0.0 0.0 1.795875607302666e-14 1.8021904912192197e-15 0.12373667873039401 0.11869110158435817 4.034728190247514e-07 8.606494624958155e-10 0.0 9.298544879988789e-16 0.0 4.2925946204559846e-20 0.0 1.1096664797282147e-15 0.0 0.4733559102567295
0.0013962159084189526 420951.64700063417 2903.559507526111 0.45067509229685576 1168.4697404838657 0.0016311053615227756 0.0011535444129080151 0.028189131025293822 0.13243118977923363 0.03710288436550868 0.08362515327804379 3.362316151255269e-05 0.0 0.0 0.0 1.5504081862652315e-14 1.5963392173983304e-15 0.12365041364346327 0.11882664056023762 4.033196305226722e-07 8.60198497319032e-10 0.0 8.066245912438192e-16 0.0 1.772698397323598e-20 0.0 9.067310272960771e-16 0.0 0.4733559102567295
0.00139861860092329 420916.2397748472 2903.7449858610903 0.4506155195170023 1168.3678262057604 0.0016316230484399149 0.001154074013808028 0.028198175542188716 0.1323780463905261 0.03711042249311953 0.08361180358410412 3.361843385970934e-05 0.0 0.0 0.0 1.4242882039079393e-14 1.4066347383695567e-15 0.12356485910501179 0.11896106312921219 4.031673640024521e-07 8.597716302148317e-10 0.0 6.9914470651267e-16 0.0 0.0 0.0 7.412081109511726e-16 0.0 0.4733559102567295
0.0014010216108084478 420880.88638254564 2903.930195200987 0.4505560530235261 1168.2660668790872 0.0016321343317539834 0.001154595779732464 0.02820708692893776 0.13232535855946145 0.0371178906905819 0.08359861812744651 3.361383832416522e-05 0.0 0.0 0.0 1.3543046838218271e-14 1.243545200825391e-15 0.1234800094609804 0.11909437817487745 4.030158347018645e-07 8.593508365243664e-10 0.0 6.050703313755085e-16 0.0 0.0 0.0 6.143816253315714e-16 0.0 0.4733559102567295
0.0014034249375925525 420845.5865914562 2904.1151363909626 0.45049669234797457 1168.164461835297 0.0016326392634668629 0.0011551097730154222 0.02821586634726633 0.13227312251964113 0.03712528959997856 0.08358559554655647 3.360937376345272e-05 0.0 0.0 0.0 1.2975987777837964e-14 1.1107570073890507e-15 0.1233958590896507 0.11922659452974733 4.0286511768161194e-07 8.589296310850721e-10 0.0 5.231711827804278e-16 0.0 0.0 0.0 5.168915625691018e-16 0.0 0.4733559102567295
0.0014058285807958177 420810.34016885917 2904.2998102788924 0.45043743702171984 1168.0630104045479 0.0016331378952953407 0.0011556160557109354 0.028224514950742897 0.13222133452957144 0.037132619857488475 0.08357273448809883 3.360503904979341e-05 0.0 0.0 0.0 1.2438426748787315e-14 1.0047370319872433e-15 0.12331240240180433 0.1193577209753465 4.0271534522221036e-07 8.585107805137696e-10 0.0 4.523138070769663e-16 0.0 0.0 0.0 4.383592099458125e-16 0.0 0.4733559102567295
0.0014110915151203701 420733.367131733 2904.7031522726184 0.45030808622460866 1167.841455303902 0.0016342077129631938 0.0011566977480853273 0.02824299660319773 0.1321095110102996 0.03714842999266858 0.0835451375384083 3.359599786814137e-05 0.0 0.0 0.0 1.1717966408085867e-14 8.45837261568492e-16 0.12313210118739261 0.11964100872719578 4.023908346550428e-07 8.576287725720765e-10 9.886525176125713e-15 3.2883891128805744e-16 0.0 0.0 0.0 3.1803111690118837e-16 0.0 0.4733559102567295
0.0014163559585284359 420656.6462780333 2905.105226343124 0.45017923312010727 1167.620626077148 0.0016352481204304546 0.0011577434278128933 0.028260868705182664 0.1319997783432478 0.037163920647233055 0.08351829424936065 3.358756255720991e-05 0.0 0.0 0.0 1.2001826848195563e-14 7.519844273084883e-16 0.1229550399914182 0.11991920579116615 4.0207097674158957e-07 8.568091707524352e-10 5.525320894951348e-15 2.395172262027819e-16 0.0 0.0 0.0 2.3759780902920007e-16 0.0 0.4733559102567295
0.0014216219060898083 420580.17515666044 2905.506041477084 0.45005087280394795 1167.4005156682083 0.0016362596460876007 0.0011587537314866592 0.028278142962494143 0.1318920984956471 0.037179098211965765 0.08349219082897054 3.357972208861372e-05 0.0 0.0 0.0 1.2853443025312491e-14 7.061951421941472e-16 0.12278116178539167 0.12019240177023396 4.0175554166417377e-07 8.560304386802396e-10 0.0 1.7478368287214016e-16 0.0 0.0 0.0 1.8255428572634187e-16 0.0 0.4733559102567295
0.001426889352922241 420503.9513169515 2905.905606683349 0.44992300038560656 1167.1811170221881 0.0016372428116286336 0.0011597292888358942 0.02829483089851556 0.13178643399784803 0.037193968949864833 0.08346681367400435 3.3572465557001475e-05 0.0 0.0 0.0 1.3564027730141908e-14 6.941116677383275e-16 0.12261041029027157 0.1204606850895378 4.0144440033445604e-07 8.552598390046287e-10 0.0 1.2766050656539134e-16 0.0 0.0 0.0 1.4599605993594856e-16 0.0 0.4733559102567295
0.0014331318166285621 420413.96290542505 2906.3773804575544 0.44977213014940004 1166.9220991676261 0.0016383716056850386 0.001160840952518558 0.028313858428418968 0.13166380715997436 0.03721119815517484 0.08343766998631032 3.3564609479458234e-05 0.0 0.0 0.0 1.3623830796914225e-14 6.946081624474784e-16 0.1224120853418075 0.12077229159042172 4.0108132419819944e-07 8.543319629556541e-10 0.0 8.826483126113452e-17 0.0 0.0 0.0 1.1900595862741794e-16 0.0 0.4733559102567295
0.0014393763699816857 420324.31407716393 2906.847427516563 0.44962192981822824 1166.66405875267 0.0016394621589818795 0.0011619057414245255 0.028332097415770134 0.13154389701064925 0.0372280152741033 0.08340950493066712 3.3557540468076933e-05 0.0 0.0 0.0 1.2588594056677628e-14 6.824365446012767e-16 0.12221798029373457 0.12107726782170553 4.007241906636609e-07 8.533798628531081e-10 0.0 6.115237326460068e-17 0.0 0.0 0.0 1.016879104418773e-16 0.0 0.4733559102567295
0.0014456230051261988 420235.00077970553 2907.315762873426 0.44947239136793254 1166.406984111898 0.001640515302070503 0.0011629246634871535 0.02834956604127256 0.13142664428730993 0.03724443005740362 0.08338229691869563 3.355124136601549e-05 0.0 0.0 0.0 1.1373774253620821e-14 6.496335259964332e-16 0.12202800568673915 0.12137575434085862 4.003729740677923e-07 8.524571439436465e-10 0.0 4.2344164940411916e-17 0.0 0.0 0.0 8.900029298830654e-17 0.0 0.4733559102567295
0.0014518717143022501 420146.01897073025 2907.7824015416973 0.44932350681649097 1166.1508636098997 0.0016415318513070705 0.0011638987124875327 0.028366282130263203 0.1313119908346661 0.03726045201108498 0.08335602474494079 3.354569537833795e-05 0.0 0.0 0.0 1.1798049575816481e-14 6.22975007981124e-16 0.12184207357089688 0.12166788933396201 4.0002762489065914e-07 8.516607363347398e-10 2.3486413687528184e-15 2.9320139494342773e-17 0.0 0.0 0.0 8.050203516416527e-17 0.0 0.4733559102567295
0.0014604727888855738 420024.1219151895 2908.421711374195 0.4491197084401123 1165.800001610015 0.00164287220018972 0.0011651673747818318 0.02838808415352163 0.13115838098409702 0.03728187185217249 0.0833213677953069 3.3539265300278015e-05 0.0 0.0 0.0 1.4856434327065613e-14 6.561157023286189e-16 0.1215926952576356 0.12205971046837384 3.9956192927625124e-07 8.507430861973217e-10 0.0 1.751760235076564e-17 0.0 0.0 0.0 7.797208593136043e-17 0.0 0.4733559102567295
0.001469077755699332 419902.8343751489 2909.0578764236925 0.4489171125022158 1165.4508939910045 0.0016441468449490367 0.0011663554468640017 0.02840853918598325 0.13100943820219502 0.037302589151879346 0.0832883898515163 3.353418784598248e-05 0.0 0.0 0.0 1.529459945000595e-14 7.191718919049309e-16 0.12135058528478916 0.12244011165102646 3.991069743383822e-07 8.497209914697529e-10 0.0 1.0139533310479769e-17 0.0 0.0 0.0 8.022453805608532e-17 0.0 0.4733559102567295
0.001477686595423693 419782.1460479126 2909.690935260536 0.4487156988198637 1165.1035111101248 0.0016453577826760755 0.0011674653766146803 0.028427690423709802 0.13086502113581444 0.03732262659560236 0.0832570391904219 3.3530422434266935e-05 0.0 0.0 0.0 3.1013477108424297e-14 1.0901620574950465e-15 0.12111552867950194 0.12280943064619741 3.9866270313769914e-07 8.495717167216135e-10 0.0 5.928901584009626e-18 0.0 0.0 0.0 1.147730245109863e-16 0.0 0.4733559102567295
0.0014845192785384149 419686.8157985169 2910.190996903513 0.44855673230955523 1164.8291175812647 0.0016462744698197914 0.0011682919514640587 0.028441984692050132 0.13075357413614072 0.03733805449915657 0.08323329090127154 3.352834219825578e-05 0.0 1.821023559928623e-14 0.0 3.4158080500641475e-14 1.458455456023925e-15 0.12093392192229559 0.12309476968545983 3.98317610561123e-07 8.489045155044515e-10 0.0 4.1704680659978e-18 0.0 0.0 0.0 1.595738768468957e-16 0.0 0.4733559102567295
0.0014913543780490414 419591.8511818406 2910.689146765354 0.44839848745365374 1164.5557764730893 0.0016471532423658203 0.0011690720229156583 0.02845550534740785 0.1306448216682374 0.037353079017089716 0.08321051040366784 3.3527043495645426e-05 0.0 1.8448097213111214e-14 0.0 2.44065091261558e-14 1.531640198056985e-15 0.12075651987752103 0.12337350231735325 3.97978781477364e-07 8.475943255948317e-10 0.0 3.1038915897418173e-18 0.0 0.0 0.0 1.8309475346115672e-16 0.0 0.4733559102567295
0.0014981918847277423 419497.2471861053 2911.185403761492 0.44824095449989815 1164.2834733572713 0.0016479950358790389 0.0011698067445618126 0.028468272482338665 0.13053869781486693 0.03736771056732944 0.08318867351620836 3.352650746903716e-05 0.0 1.525897949799251e-14 0.0 1.4727394578931835e-14 1.265084642252181e-15 0.12058322184630314 0.12364578675824786 3.9764621904472955e-07 8.464298639298303e-10 0.0 2.340693033339028e-18 0.0 0.0 0.0 1.7047640964376246e-16 0.0 0.4733559102567295
0.0015050317894772021 419402.99884708156 2911.6797866662864 0.4480841238073599 1164.0121939441447 0.001648800766658239 0.0011704972483629129 0.028480305731694376 0.13043513811200325 0.03738195928437663 0.08316775657334384 3.3526715711209317e-05 0.0 1.554882180693514e-14 0.0 1.1734055824155181e-14 9.142060189730875e-16 0.12041392920919719 0.12391177795815138 3.9731999413396355e-07 8.457126954519921e-10 0.0 1.7653558615710155e-18 0.0 0.0 0.0 1.4127084995150477e-16 0.0 0.4733559102567295
0.0015118740833283612 419309.10123678716 2912.172314157292 0.4479279858266922 1163.7419240495383 0.001649571332400231 0.0011711446446684135 0.02849162428446348 0.13033407951509113 0.03739583503200247 0.08314773641222312 3.3527650191915146e-05 0.0 1.6863801303920494e-14 0.0 1.2810695750560079e-14 7.163041487979386e-16 0.12024854538801094 0.12417162766041405 3.9700002073635813e-07 8.452112354842961e-10 0.0 1.3718152469197136e-18 0.0 0.0 0.0 1.2127056482086058e-16 0.0 0.4733559102567295
0.0015209199737977323 419185.54324039747 2912.8203852218357 0.447722692691577 1163.3862812743223 0.001650537200991275 0.0011719359142245997 0.02850551748352917 0.13020426041557362 0.03741361630519871 0.08312261651829171 3.352996927439136e-05 0.0 0.0 0.0 1.2010067570857479e-14 8.290211039196565e-16 0.12003582266291415 0.12450585586316738 3.965864662810496e-07 8.445900061894131e-10 0.0 1.2798991150508351e-18 0.0 0.0 0.0 1.469586386504398e-16 0.0 0.4733559102567295
0.0015299700011239792 419062.57817345526 2913.4652904608874 0.44751857145724705 1163.0323451556865 0.0016514451717700765 0.001172656257253743 0.028518237414138246 0.13007856295424738 0.03743078450415726 0.08309897217562703 3.353348627221549e-05 0.0 0.0 0.0 1.6655060860410903e-14 7.051265589209405e-16 0.11982954826919916 0.1248299525040522 3.961831959240667e-07 8.438210809737766e-10 0.0 1.1202198392749116e-18 0.0 0.0 0.0 1.3415580573933073e-16 0.0 0.4733559102567295
