"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O2" "O" "OH" "HO2" "H2O" "CH3" "CH4" "CO" "CO2" "CH2O" "N2" 
0.13166345447768674 616449.8327898472 1952.1919749045671 1.0017458923514422 1340.0846649423193 0.002671207513626593 2.479731840904214e-05 0.1384856129298277 5.953499007624977e-05 0.0003081960725490051 6.0412096487988284e-05 0.05230174540141959 0.005213015107196152 0.01622735331199804 0.05327758864743039 0.004108393805458636 0.0025900464744997723 0.7246720963310207
0.13166615470493132 616403.9028664096 1952.4545211046448 1.0015114787322346 1339.9810714366686 0.0026725334675695247 2.485640143781962e-05 0.13843754055899868 5.9658285327264755e-05 0.0003089630329951569 6.045831733030039e-05 0.05233203410566896 0.005215385182043033 0.016206407092966967 0.053306857827568305 0.004113666509990352 0.0025895428870827655 0.7246720963310207
0.13166885556487487 616357.8626485851 1952.7176279230548 1.0012766122786168 1339.877229165478 0.0026738619583262344 2.4915771073278176e-05 0.13838936088612205 5.978216164079128e-05 0.00030973373474172056 6.050467491439185e-05 0.052362387728515744 0.005217758111093853 0.016185418031667582 0.05333618814280211 0.004118954969451241 0.0025890374986301578 0.7246720963310207
0.13167151914650937 616312.3599862276 1952.977594054854 1.0010445962852619 1339.7745993338283 0.0026751743004542502 2.4974590285980745e-05 0.13834175174809502 5.990487279430005e-05 0.00031049731148982267 6.0550516614940823e-05 0.052392379258579286 0.005220100533274041 0.016164681378867816 0.05336516700462848 0.004124184724538738 0.002588537429356382 0.7246720963310207
0.13167418334615455 616266.7490886168 1953.2381100121431 1.0008121362897737 1339.671725380951 0.002676489127503726 2.5033692232794668e-05 0.1382940373400501 6.0028157216963205e-05 0.0003112645786067966 6.059649272290789e-05 0.05242243445340212 0.005222445722706687 0.01614390273737584 0.05339420582190642 0.004129429954457211 0.0025880355907975396 0.7246720963310207
0.13167684816528222 616221.0294466716 1953.4991782175987 1.0005792303928298 1339.5686061586284 0.002677806448888298 2.5093078986734005e-05 0.1382462171812018 6.015201914198235e-05 0.0003120355629572544 6.064260397995376e-05 0.052452553591473584 0.005224793675480522 0.016123081936663536 0.053423304857496905 0.00413469073901616 0.002587531973692445 0.7246720963310207
0.13167951360537103 616175.2005476768 1953.7608011104933 1.0003458766822717 1339.4652405104482 0.002679126274074251 2.515275264123669e-05 0.13819829078736912 6.027646284512047e-05 0.0003128102916673289 6.068885113359806e-05 0.05248273695316567 0.005227144387527008 0.016102218805156315 0.05345246437606562 0.00413996715862543 0.002587026568708485 0.7246720963310207
0.13168217966790666 616129.2618752513 1954.022981146767 1.0001120732329913 1339.3616272717293 0.002680448612580893 2.5212715310416492e-05 0.1381502576709433 6.04014926452415e-05 0.0003135887921278565 6.073523493727847e-05 0.052512984820750265 0.005229497854617546 0.016081313170224598 0.05348168464409972 0.004145259294301154 0.0025865193664408735 0.7246720963310207
0.13168484635438168 616083.2129093116 1954.2857207992208 0.999877818106806 1339.2577652694379 0.002681773473980927 2.5272969129319273e-05 0.13810211734085487 6.052711290485841e-05 0.00031437109199760894 6.07817561504104e-05 0.05254329747841649 0.005231854072360644 0.016060364858175323 0.05351096592992498 0.00415056722767181 0.0025860103574119058 0.7246720963310207
0.13168745968153056 616037.9883664678 1954.5436885148151 0.9996478636778222 1339.1557627276525 0.0026830739801784707 2.5332288036320277e-05 0.1380548467721023 6.0650767881023446e-05 0.00031514127217455406 6.082746991467441e-05 0.052573059809190276 0.0052341652705093855 0.01603979891968943 0.0535397140868832 0.0041557831446761406 0.0025855098877433677 0.7246720963310207
0.1316900736104779 615992.6569499783 1954.8021981734494 0.9994174719473528 1339.053519135702 0.00268437692653554 2.5391890545965033e-05 0.13800747234199445 6.077499807642418e-05 0.000315915152873043 6.087331704349798e-05 0.05260288487983259 0.005236479100289586 0.016019191680792536 0.05356852133218336 0.004161014383332518 0.0025850076654796725 0.7246720963310207
0.13169268814264745 615947.2181601599 1955.0612521487067 0.9991866410553351 1338.9510333665667 0.0026856823222065687 2.5451778726198973e-05 0.137959993578824 6.08998077190652e-05 0.00031669276087307406 6.0919298268151745e-05 0.05263277296307941 0.005238795557099884 0.015998542975106052 0.05359738792342001 0.004166261022157679 0.0025845036814990483 0.7246720963310207
0.13169530327946966 615901.6714937859 1955.3208528303358 0.9989553691292136 1338.8483042852345 0.0026869901763965764 2.551195466522431e-05 0.13791241000757115 6.1025201079247965e-05 0.000317474123213763 6.0965414325639264e-05 0.05266272433349891 0.005241114636178015 0.015977852635239386 0.05362631411994622 0.004171523140255327 0.0025839979266096985 0.7246720963310207
0.13169791902238168 615856.0164440516 1955.5810026242957 0.9987236542838244 1338.745330748624 0.002688300498361513 2.5572420471748777e-05 0.13786472114987192 6.115118247010372e-05 0.0003182592671964778 6.10116659587542e-05 0.05269273926750809 0.005243436332598018 0.01595712049278184 0.05365530018288968 0.004176800817321937 0.0025834903915490886 0.7246720963310207
0.13170053537282753 615810.2525005419 1955.8417039529552 0.9984914946212786 1338.642111605508 0.002689613297408613 2.5633178275237952e-05 0.13781692652398644 6.127775624813486e-05 0.00031904822038801887 6.105805391613833e-05 0.05272281804338961 0.0052457606412673954 0.015936346378294386 0.0536843463751694 0.004182094133652615 0.002582981066983211 0.7246720963310207
0.13170312462409806 615764.8653714166 1956.100190513814 0.9982613531113264 1338.5397423554502 0.0026909146453084963 2.56935823393949e-05 0.1377695333151972 6.140357735613128e-05 0.0003198325973980008 6.110408568516227e-05 0.052752641490675725 0.005248062908930509 0.015915750718084955 0.0537131445015778 0.004187346882354564 0.002582475364071262 0.7246720963310207
0.13170571447293883 615719.370637279 1956.3592217592366 0.9980307724190187 1338.4371304056529 0.0026922184363964556 2.575427645922035e-05 0.13772203561769752 6.152998698750361e-05 0.00032062075786128575 6.115025238251713e-05 0.05278252798269324 0.005250367723412145 0.01589511363682348 0.05374200200823387 0.004192615099077466 0.0025819678909544804 0.7246720963310207
0.1317083049207683 615673.7677931135 1956.6188000837742 0.9977997506686525 1338.3342746170692 0.0026935246798375206 2.581526275874598e-05 0.1376744329549412 6.165698949040321e-05 0.0003214127292643296 6.119655475056156e-05 0.05281247779447114 0.005252675079281664 0.01587443496737545 0.053770919155068944 0.004197898863357894 0.0025814586383812997 0.7246720963310207
0.1317108959690114 615628.0563303096 1956.8789278982777 0.9975682859718764 1338.2311738425446 0.002694833384847228 2.587654338289409e-05 0.13762672484702151 6.178458925668857e-05 0.00032220853936053225 6.12429935374863e-05 0.05284249120289246 0.005254984970937513 0.015853714541588886 0.053799896203795994 0.004203198255329182 0.0025809475970287824 0.7246720963310207
0.1317134876190999 615582.2357366276 1957.139607630052 0.9973363764275748 1338.1278269267375 0.0026961445606919726 2.5938120497734635e-05 0.13757891081063897 6.191279072247898e-05 0.0003230082161734795 6.128956949737215e-05 0.052872568486711284 0.005257297392604311 0.015832952190286145 0.05382893341792619 0.004208513355727335 0.0025804347575018715 0.7246720963310207
0.1317160798724724 615536.3054961632 1957.4008417230054 0.9971040201217504 1338.0242327060423 0.0026974582166893538 2.5999996290746537e-05 0.13753099035906907 6.204159836871617e-05 0.00032381178800023035 6.133628339024916e-05 0.05290270992656975 0.005259612338329851 0.015812147743255733 0.05385803106278578 0.0042138442458970315 0.0025799201103326517 0.7246720963310207
0.1317186536187775 615490.6048152072 1957.6607011740787 0.9968729325656426 1337.9211562496382 0.00269876465297672 2.606171361773016e-05 0.1374833173600117 6.217006065267343e-05 0.00032461331768395083 6.138279016541796e-05 0.05293269294876588 0.0052619127128860485 0.015791454826295626 0.05388697428342991 0.004219151543458038 0.002579407459035428 0.7246720963310207
0.1317212279623511 615444.7950739181 1957.9211116927386 0.9966414010129129 1337.817833811064 0.0027000735514391663 2.6123729595273838e-05 0.13743553854275883 6.229912914639613e-05 0.0003254187415535492 6.142943435783651e-05 0.05296273974143142 0.005264215562215484 0.015770720094563245 0.0539159775736563 0.004224474560424924 0.0025788930078367196 0.7246720963310207
0.13172380290462032 615398.8757567963 1958.1820757187272 0.9964094235532164 1337.714264227627 0.0027013849213415237 2.6186046426991747e-05 0.13738765342106254 6.242880836687004e-05 0.00032622808810411994 6.147621672859589e-05 0.052992850584670154 0.005266520879961748 0.015749943378511776 0.05394504119837388 0.004229813378171977 0.0025783767472589416 0.7246720963310207
0.13172637844701887 615352.8463446473 1958.4435957085104 0.9961769982632348 1337.6104463282988 0.002702698771999699 2.624866633833115e-05 0.13733966150522034 6.25591028768548e-05 0.00032704138610945016 6.152313804479809e-05 0.05302302576048701 0.005268828659584689 0.015729124507558097 0.05397416542432079 0.004235168078688275 0.002577858667750773 0.7246720963310207
0.1317289545909872 615306.7063145441 1958.7056741354309 0.9959441232065562 1337.506378933636 0.0027040151127810256 2.631159157684326e-05 0.1372915623020418 6.269001728546815e-05 0.0003278586646254265 6.157019907961604e-05 0.053053265552805554 0.005271138894357288 0.0157082633100744 0.05400335052008146 0.00424053874458384 0.002577338759686387 0.7246720963310207
0.13173153133797283 615260.4551397935 1958.9683134898667 0.9957107964335528 1337.4020608556968 0.0027053339531046133 2.6374824412457926e-05 0.13724335531481494 6.282155624877867e-05 0.00032867995299349197 6.161740061235484e-05 0.053083570247485556 0.005273451577362451 0.015687359613379793 0.05403259675610414 0.004245925459095846 0.002576817013364673 0.7246720963310207
0.13173405952636041 615214.9776089713 1959.2264909691019 0.9954814790940203 1337.2994877074393 0.0027066300770308923 2.6437152284538242e-05 0.13719596256865907 6.295119773167995e-05 0.00032948950152819406 6.1663839140145e-05 0.05311336028084656 0.005275722522712382 0.015666813150703552 0.054061344848516955 0.004251225107038258 0.002576303422786846 0.7246720963310207
0.13173658829776064 615169.3921180073 1959.4852129788105 0.9952517233507444 1337.196671058459 0.002707928624163837 2.649978052335638e-05 0.13714846515384446 6.308144918278872e-05 0.0003303029651660235 6.171041436063354e-05 0.05314321331486944 0.005277995810059791 0.015646225462352656 0.05409015229204896 0.004256540357710406 0.002575788044696772 0.7246720963310207
0.131739117653559 615123.6981590037 1959.7444819182847 0.9950215273257872 1337.0936097632086 0.0027092296035409937 2.656271133575274e-05 0.1371008625914742 6.321231513187362e-05 0.00033112037242194296 6.175712702692423e-05 0.05317312962489798 0.005280271432324529 0.015625596382338604 0.05411901934729278 0.004261871291471189 0.0025752708697223143 0.7246720963310207
0.13174164759514784 615077.8952204396 1960.0043002031655 0.9947908891285167 1336.9903026679676 0.0027105330242491454 2.6625946950333573e-05 0.13705315439926416 6.334380015443374e-05 0.0003319417520884504 6.180397789802898e-05 0.05320310948813539 0.005282549382238254 0.015604925743666292 0.05414794627663233 0.004267217989283649 0.0025747518884186686 0.7246720963310207
0.13174417812392572 615031.982787135 1960.264670265641 0.9945598068554903 1336.8867486107645 0.0027118388954246427 2.668948961773968e-05 0.1370053400915099 6.347590887227986e-05 0.00033276713323895544 6.185096773892659e-05 0.05323315318366118 0.005284829652341264 0.015584213378326028 0.05417693334425957 0.004272580532720984 0.00257423109126761 0.7246720963310207
0.13174670924129805 614985.9603402164 1960.525594554546 0.9943282785903376 1336.782946421296 0.0027131472262537358 2.6753341610919405e-05 0.13695741917905452 6.360864595412429e-05 0.00033359654523120255 6.189809732062219e-05 0.053263260992448394 0.005287112234979282 0.01556345911728545 0.05420598081619147 0.004277959003972617 0.0025737084686767264 0.7246720963310207
0.13174920185807232 614940.5404302335 1960.7830343820112 0.9940998872139913 1336.680503235039 0.00271443777020021 2.681651224660534e-05 0.13691013347274963 6.373995222715811e-05 0.0003344171190205626 6.194463656237329e-05 0.053292966888786764 0.005289361829276642 0.015542984178004048 0.054234639107721486 0.004283270080296539 0.0025731921218870627 0.7246720963310207
0.13175169504812986 614895.0128684203 1961.041016214422 0.9938710597860686 1336.577817243446 0.0027157307162556303 2.6879987168296337e-05 0.13686274347694755 6.387187673007714e-05 0.0003352416574569962 6.199131276415603e-05 0.053322735480046346 0.005291613649959873 0.015522468298519979 0.05426335646988526 0.004288596756327073 0.0025726739869178505 0.7246720963310207
0.13175418881283105 614849.3771488707 1961.2995424372261 0.9936417944401826 1336.474887305462 0.002717026073330958 2.6943768610238697e-05 0.13681524871480039 6.400442405534835e-05 0.000336070189387031 6.203812667927824e-05 0.05335256703986502 0.0052938676891522984 0.015501911314557646 0.05429213316185082 0.004293939112291163 0.0025721540543989273 0.7246720963310207
0.13175668315354264 614803.6327620741 1961.5586154520836 0.9934120892973466 1336.3717122719015 0.0027183238503852934 2.700785882869539e-05 0.13676764870608965 6.413759884179638e-05 0.00033690274393761706 6.208507906693895e-05 0.0533824618437258 0.005296123938781906 0.01548131306084962 0.054320969444566165 0.004299297229018155 0.0025716323148874637 0.7246720963310207
0.13175917807163776 614757.7791948797 1961.8182376771058 0.9931819424658543 1336.2682909853684 0.0027196240564261874 2.7072260102217296e-05 0.13671994296719428 6.427140577519244e-05 0.0003377393505195322 6.213217069228686e-05 0.05341242016897369 0.005298382390578104 0.01546067337112881 0.054349865580775876 0.004304671187945751 0.002571108758867202 0.7246720963310207
0.13176167356849616 614711.8159304617 1962.0784115469337 0.9929513520411667 1336.1646222801796 0.002720926700509965 2.7136974731918835e-05 0.13667213101105774 6.44058495888524e-05 0.00033858003883083763 6.217940232647926e-05 0.053442442294832665 0.005300643036068424 0.015439992078120524 0.05437882183503797 0.0043100610711260725 0.0025705833767476934 0.7246720963310207
0.1317641226429677 614666.6109601101 1962.3342252858856 0.9927246702727439 1336.0626638835379 0.002722207196285214 2.7200777694015574e-05 0.1366251155682175 6.453838566272086e-05 0.0003394088944524189 6.222588149404006e-05 0.053471961433233996 0.005302863240938578 0.015419659582828758 0.05440729157707879 0.004315365028537271 0.0025700661025558126 0.7246720963310207
0.13176657227726332 614621.2993882019 1962.5905747831337 0.9924975577888135 1335.9604650504198 0.0027234900565712614 2.7264886777360678e-05 0.13657799693145642 6.467154402476963e-05 0.00034024173701674253 6.227249693588577e-05 0.053501542530292386 0.005305085540927741 0.015399286714218955 0.05443581970442717 0.004320684474453193 0.0025695470518771993 0.7246720963310207
0.13176902247270467 614575.8807160462 1962.847462385726 0.9922700127537103 1335.8580246560432 0.002724775290061143 2.7329304220430716e-05 0.1365307746308863 6.480532928282926e-05 0.0003410785954018852 6.231924939763173e-05 0.05353118585512588 0.005307309927447526 0.015378873311415018 0.0544644064721631 0.0043260194881370026 0.002569026215440356 0.7246720963310207
0.13177147323061975 614530.3544414145 1963.1048904566137 0.9920420333194317 1335.7553415676482 0.0027260629054942816 2.7394032283663355e-05 0.13648344819331157 6.49397460910746e-05 0.00034191949876532856 6.236613963068542e-05 0.05356089167865829 0.0053095363917098435 0.01535841921257728 0.05449305213711083 0.004331370149444198 0.0025685035839021052 0.7246720963310207
0.1317739245523426 614484.7200585078 1963.3628613748126 0.9918136176255249 1335.6524146444199 0.002727352911656783 2.7459073249726755e-05 0.13643601714219794 6.507479915061101e-05 0.0003427644765473363 6.241316839230318e-05 0.053590660273635404 0.005311764924723631 0.015337924254894905 0.05452175695785517 0.00433673653882845 0.0025679791478468534 0.7246720963310207
0.1317763764392136 614438.9770579212 1963.6213775355382 0.9915847637989742 1335.5492427374131 0.002728645317381736 2.752442942379328e-05 0.13638848099764056 6.521049321006923e-05 0.00034361355847437915 6.246033644564797e-05 0.0536204919146418 0.005313995517291553 0.015317388274578314 0.05455052119475785 0.004342118737347525 0.0025674528977858305 0.7246720963310207
0.1317788010714226 614393.645637369 1963.8774997311982 0.9913580732894693 1335.446999136299 0.002729925431041999 2.758935641317901e-05 0.13634138026622156 6.534528293547863e-05 0.0003444570733099965 6.250710715960957e-05 0.053650047425931296 0.005316202823865214 0.01529704474352004 0.054579017827086324 0.004347455507181895 0.0025669308243125347 0.7246720963310207
0.13178122625865551 614348.207048468 1964.1341595737374 0.9911309508526696 1335.344513820327 0.0027312079074446644 2.7654596047557583e-05 0.1362941758692224 6.548070857234495e-05 0.0003453046583392766 6.255401552407706e-05 0.053679665100249026 0.005318412125045662 0.01527666079393731 0.05460757304662569 0.0043528078888784285 0.0025664069590926883 0.7246720963310207
0.1317836520022259 614302.6607883621 1964.3913594253913 0.9909033946416906 1335.24178565532 0.002732492755262807 2.7720150621024573e-05 0.13624686733298189 6.561677485003704e-05 0.0003461563431337249 6.260106229390051e-05 0.053709345208338206 0.005320623411330794 0.015256236264685384 0.05463618711019616 0.004358175962543771 0.00256588129274141 0.7246720963310207
0.1317860783034537 614257.0063506181 1964.6491016644454 0.9906754027971996 1335.1388134990339 0.0027337799832155424 2.778602245025379e-05 0.13619945418049384 6.575348654567864e-05 0.0003470121575517803 6.264824822979849e-05 0.05373908802276347 0.005322836673008306 0.01523577099365481 0.05466486027637976 0.004363559808884895 0.002565353815800945 0.7246720963310207
0.13178850516366497 614211.243225191 1964.9073886854185 0.9904469734472997 1335.0355962010785 0.0027350696000683246 2.78522138747754e-05 0.1361519359313752 6.589084848475498e-05 0.0003478721317422935 6.269557409841542e-05 0.05376889381792741 0.005325051900152269 0.015215264817763842 0.0546935928055369 0.00436895950921505 0.002564824518739906 0.7246720963310207
0.131790932584192 614165.3708983904 1965.1662228991752 0.9902181047074152 1334.9321326028407 0.0027363616146332337 2.7918727257257955e-05 0.13610431210183352 6.602886554172857e-05 0.000348736296148053 6.274304067238014e-05 0.05379876287008729 0.005327269082619671 0.015194717572950867 0.05472238495982286 0.004374375145459764 0.0025642933919525013 0.7246720963310207
0.13179333893513787 614119.798952205 1965.4232936778837 0.9899908393545923 1334.8293465036845 0.0027376444942632545 2.7984968146607332e-05 0.13605700785785718 6.616630436046662e-05 0.0003495969271063205 6.279022400529944e-05 0.05382842853306019 0.005329468433242616 0.015174312681276834 0.05475097972064215 0.0043797583433862084 0.002563765181631974 0.7246720963310207
0.13179574583908543 614074.1187260797 1965.680906707418 0.9897631386818643 1334.7263161825113 0.0027389297464493873 2.805152997299896e-05 0.13600959894984166 6.630439635633474e-05 0.00035046173437104606 6.283754707670633e-05 0.05385815687683273 0.005331669684021831 0.01515386712535309 0.054779633567056445 0.004385157356615514 0.002563235155031377 0.7246720963310207
0.13179815329735015 614028.3297091268 1965.9390643832571 0.9895350008170272 1334.6230404870291 0.0027402173799075872 2.8118415105470485e-05 0.1359620848967056 6.644314642074612e-05 0.00035133074845424055 6.288501065650872e-05 0.05388794817583625 0.005333872824431163 0.015133380742569863 0.05480834675959415 0.004390572266719015 0.002562703302578455 0.7246720963310207
0.13180056131125364 613982.4313868043 1966.1977691172365 0.9893064238751893 1334.5195182567045 0.0027415074033999417 2.81856259365084e-05 0.13591446521395065 6.658255949482621e-05 0.0003522040001655681 6.293261552061892e-05 0.053917802706357786 0.005336077843721133 0.015112853369342052 0.05483711956058127 0.004396003155882625 0.0025621696146261043 0.7246720963310207
0.13180296988212395 613936.4232408807 1966.4570233377287 0.9890774059586526 1334.4157483226836 0.0027427998257349563 2.8253164882338172e-05 0.13586673941362815 6.672264057004822e-05 0.0003530815206159708 6.29803624510127e-05 0.05394772074655689 0.005338284730915338 0.015092284841101603 0.05486595223415825 0.004401450106912956 0.0025616340814515804 0.7246720963310207
0.13180537901129533 613890.304749401 1966.716829489776 0.9888479451567946 1334.3117295077113 0.0027440946557678474 2.8321034383218622e-05 0.1358189070043063 6.686339468887783e-05 0.00035396334122134615 6.302825223578926e-05 0.053977702576482975 0.005340493474806795 0.015071674992289839 0.05489484504629696 0.004406913203243498 0.002561096693255711 0.7246720963310207
0.13180774948457466 613844.8285323561 1966.972948934321 0.9886217841967859 1334.2091593226378 0.002745370773896414 2.8388124417063667e-05 0.1357717484344155 6.700252007027254e-05 0.0003548350391754351 6.307550290347123e-05 0.05400725904950195 0.0053426680779981245 0.015051360032889058 0.05492332664604573 0.004412303237666702 0.002560566229999362 0.7246720963310207
0.13181012050071284 613799.2445188892 1967.2296072363017 0.9883951909424203 1334.106346006106 0.0027466492391371323 2.845553909019467e-05 0.13572448574333934 6.714230659801442e-05 0.00035571095967244776 6.312289334489803e-05 0.05403687779621641 0.005344844455765116 0.015031004766046883 0.05495186695899176 0.0044177090582088845 0.002560033952568022 0.7246720963310207
0.13181249206099815 613753.5522013595 1967.4868067714538 0.988168163537549 1334.0032884131483 0.0027479300600538803 2.8523280795449963e-05 0.1356771184531903 6.728275922056296e-05 0.00035659113350451985 6.317042432800683e-05 0.054066559088677156 0.005347022596764648 0.015010609031305862 0.05498046624361891 0.0044231307461077935 0.002559499851412045 0.7246720963310207
0.13181486416672494 613707.7510685032 1967.744549931741 0.9879407001134699 1333.8999853906248 0.00274921324525537 2.8591351949309866e-05 0.13562964608269185 6.742388293662009e-05 0.00035747559176354024 6.32180966266976e-05 0.054096303200770204 0.005349202489423472 0.014990172667251618 0.05500912476019133 0.004428568383211942 0.0025589639169071414 0.7246720963310207
0.13181723681919372 613661.8406053979 1968.0028391254689 0.9877127987888097 1333.7964357771448 0.002750498803395418 2.865975499218857e-05 0.135582068147146 6.756568279577117e-05 0.00035836436584479176 6.32659110208914e-05 0.054126110408233494 0.00535138412193454 0.014969695511505433 0.05503784277077026 0.004434022051986694 0.002558426139353604 0.7246720963310207
0.131819610019711 613615.8202934292 1968.2616767774448 0.9874844576694087 1333.6926384029891 0.0027517867431732235 2.8728492388730334e-05 0.1355343841584003 6.770816389913611e-05 0.0003592574874506473 6.331386829658933e-05 0.054155980988673816 0.0053535674822532756 0.014949177400716766 0.055066620539230705 0.004439491835520372 0.0025578865089755003 0.7246720963310207
0.13182193992863503 613570.5425076336 1968.5162702010414 0.9872599037883184 1333.590515773391 0.0027530532231286728 2.8796287968391144e-05 0.13548747713973935 6.784868127819162e-05 0.00036013837458290183 6.336107966026094e-05 0.054185361848438765 0.005355712190890562 0.01492899821089547 0.05509492523904525 0.004444876360754624 0.0025573550325966444 0.7246720963310207
0.13182427036806507 613525.1578919837 1968.7713966897206 0.9870349225530655 1333.4881521923983 0.0027543220143078488 2.886441044182619e-05 0.13544046700683318 6.798986485991672e-05 0.000361023511558957 6.340843019499132e-05 0.05421480429751442 0.005357858540427004 0.014908779250064645 0.05512328801899109 0.0044502765714739545 0.002556821752311257 0.7246720963310207
0.13182660133925417 613479.6659454904 1969.0270585836843 0.9868095121359011 1333.3855465300458 0.002755593125065948 2.893286220943833e-05 0.13539335328818103 6.813171961658006e-05 0.000361912929241312 6.345592066145984e-05 0.054244308603758916 0.005360006518784063 0.014888520360983615 0.055151709133786544 0.0044556925480338985 0.0025562866586563058 0.7246720963310207
0.13182893284346148 613434.0661636047 1969.2832582390004 0.9865836706967669 1333.2826976483382 0.002756866563801313 2.90016456952501e-05 0.1353461355089513 6.827425057076882e-05 0.000362806658791581 6.350355182621219e-05 0.05427387503682894 0.00536215611364843 0.014868221385481564 0.055180188839897275 0.00446112437139148 0.002555749742094994 0.7246720963310207
0.1318312648819519 613388.3580381832 1969.5399980277768 0.9863573963831832 1333.1796044011744 0.0027581423389556885 2.9070763347193897e-05 0.13529881319094997 6.841746279602814e-05 0.00036370473167411015 6.355132446171723e-05 0.05430350386819595 0.005364307312468339 0.014847882164450384 0.055208727395552555 0.004466572123111153 0.0025552109930159846 0.7246720963310207
0.1318335974559964 613342.5410574537 1969.7972803383238 0.9861306873301335 1333.076265634269 0.002759420459014478 2.914021763740682e-05 0.13525138585258836 6.856136141751069e-05 0.0003646071796596471 6.359923934642485e-05 0.054333195371162775 0.005366460102449824 0.014827502537837503 0.05523732506076167 0.004472035885370817 0.002554670401732621 0.7246720963310207
0.13183588251438566 613297.5615995795 1970.0497924825172 0.9859082238141593 1332.9748158739662 0.0027606745392057975 2.920857033046969e-05 0.13520483294666147 6.87029669764148e-05 0.00036549531479045577 6.364630613338632e-05 0.05436233643412867 0.005368570088612461 0.014807503279336151 0.055265391346371 0.0044774027283699105 0.0025541391480628727 0.7246720963310207
0.13183816808892826 613252.476741578 1970.3028296146292 0.9856853397030281 1332.8731283869731 0.0027619308849518476 2.9277250702809706e-05 0.13515817837720745 6.884524083146314e-05 0.0003663877078852115 6.36935108662154e-05 0.05439153813817201 0.00537068157608527 0.014787464955716416 0.05529351483082612 0.004482785087059687 0.0025536061086745693 0.7246720963310207
0.1318404541808353 613207.2859923344 1970.556394024401 0.9854620332089816 1332.7712020655958 0.0027631895043477425 2.934626114614454e-05 0.1351114216821313 6.898818794528811e-05 0.0003672843896674585 6.37408542932595e-05 0.05442080074525734 0.005372794552151552 0.01476738741393668 0.05532169576345954 0.004488183040390004 0.002553071274252729 0.7246720963310207
0.13184274079132297 613161.9888572673 1970.810488017015 0.9852383025323007 1332.669035794321 0.002764450405529723 2.9415604075576445e-05 0.135064562396094 6.913181333046458e-05 0.0003681853911565247 6.378833716858475e-05 0.05445012451909599 0.005374909003857495 0.014747270500059459 0.05534993439530341 0.004493596667897762 0.002552534635410114 0.7246720963310207
0.13184502792161382 613116.5848382951 1971.065113913217 0.9850141458611985 1332.5666284497418 0.0027657135966753853 2.948528192987801e-05 0.1350176000504814 6.927612205014079e-05 0.000369090743671073 6.383596025203064e-05 0.054479509725161794 0.005377024918008492 0.014727114059244673 0.05537823097910511 0.004499026049712656 0.002551996182686477 0.7246720963310207
0.13184731557293566 613071.0734338037 1971.3202740494987 0.9847895613717071 1332.4639789004832 0.0027669790860039268 2.955529717178191e-05 0.13497053417337346 6.942111921867917e-05 0.0003700004788327048 6.388372430926561e-05 0.05450895663070698 0.005379142281165405 0.014706917935742773 0.05540658576934331 0.004504471266563019 0.002551455906547802 0.7246720963310207
0.13184956690497251 613026.1894227945 1971.5718500432117 0.9845681731526507 1332.3627444175988 0.0027682264531663087 2.962451693326277e-05 0.13492412450577104 6.95644589993427e-05 0.000370899876501326 6.393085774754808e-05 0.054537989947917254 0.005381226957716209 0.014687008068890731 0.055434541131669825 0.004509844354273531 0.002550922539392751 0.7246720963310207
0.1318518187437742 612981.200482433 1971.8239477468242 0.9843463672409738 1332.2612732698421 0.0027694760610153866 2.969406810603622e-05 0.13487761369743176 6.970847521198142e-05 0.0003718035784517031 6.397812914446594e-05 0.05456708351241309 0.005383313010468403 0.014667059485020603 0.0554625533351359 0.00451523292804378 0.0025503873885359685 0.7246720963310207
0.13185407109052663 612936.1061247396 1972.076569431176 0.9841241418642425 1332.1595643565915 0.002770727917499011 2.976395310538066e-05 0.13483100128931363 6.985317287676657e-05 0.000372711615682094 6.402553924614006e-05 0.054596237583877855 0.005385400425906834 0.014647072033167698 0.055490622627124786 0.0045206370664958835 0.002549850444683027 0.7246720963310207
0.13185632394642155 612890.9058582984 1972.329717382374 0.9839014952381886 1332.0576165694724 0.0027719820306049106 2.98341743701456e-05 0.13478428681915708 6.999855706433791e-05 0.00037362401948853516 6.407308880436585e-05 0.054625452423722264 0.005387489190272729 0.014627045561489032 0.05551874925670297 0.004526056848835317 0.002549311698467436 0.7246720963310207
0.13185857731265607 612845.5991882227 1972.5833939019492 0.9836784255666042 1331.9554287922842 0.0027732384083609175 2.990473436303881e-05 0.13473746982145487 7.014463289644087e-05 0.0003745408214684094 6.41207785766674e-05 0.05465472829509987 0.005389579289559949 0.014606979917256733 0.055546933474635754 0.004531492354856621 0.0025487711404498787 0.7246720963310207
0.13186083119043293 612800.185616124 1972.8376013069756 0.9834549310412334 1331.8529999009265 0.0027744970588351892 2.9975635570917425e-05 0.13469054982742104 7.029140554657284e-05 0.00037546205352406324 6.416860932635208e-05 0.054684065462922815 0.00539167070951121 0.014586874946851392 0.0555751755334029 0.004536943664949183 0.002548228761117459 0.7246720963310207
0.1318630676681093 612755.0267226526 1973.090315943019 0.9832327905515246 1331.7511454292476 0.002775747963198268 3.004631311252889e-05 0.13464390036899895 7.043770579372268e-05 0.00037638037568008903 6.421620012695086e-05 0.05471323038162768 0.005393746804079841 0.014566890696685694 0.0556032506167114 0.004542367361163878 0.0025476888818001236 0.7246720963310207
